"","pvalue","ARI","Gene","TruePvalue","Clustering","Thinning","GeneSymbol"
"1576",4.49817052555763e-53,0.742206365813075,"ENSG00000143947",3.8182529224173e-158,"Multivariate","Marginal","RPS27A"
"1577",6.2092463387346e-120,0.742206365813075,"ENSG00000118113",9.63349286443801e-163,"Multivariate","Marginal","MMP8"
"1578",5.70843210142578e-58,0.742206365813075,"ENSG00000166441",7.23081248451351e-149,"Multivariate","Marginal","RPL27A"
"1579",3.92865796057005e-66,0.742206365813075,"ENSG00000156482",2.21977740849627e-150,"Multivariate","Marginal","RPL30"
"1580",4.36423218750823e-67,0.742206365813075,"ENSG00000130255",2.69423451511847e-163,"Multivariate","Marginal","RPL36"
"1581",2.81293679309805e-63,0.742206365813075,"ENSG00000122026",7.96231563787301e-145,"Multivariate","Marginal","RPL21"
"1582",1.01265643481696e-55,0.742206365813075,"ENSG00000134419",5.24421641087418e-142,"Multivariate","Marginal","RPS15A"
"1583",1.68240447180382e-62,0.742206365813075,"ENSG00000080824",4.94195439955273e-143,"Multivariate","Marginal","HSP90AA1"
"1584",5.50424915832124e-59,0.742206365813075,"ENSG00000008988",4.41255823742988e-137,"Multivariate","Marginal","RPS20"
"1585",7.73311445998368e-14,0.742206365813075,"ENSG00000257764",6.5816942043422e-46,"Multivariate","Marginal",NA
"1586",5.18398040661289e-56,0.742206365813075,"ENSG00000115268",2.66194908401422e-159,"Multivariate","Marginal","RPS15"
"1587",1.22449415744669e-57,0.742206365813075,"ENSG00000100316",7.02351603184253e-164,"Multivariate","Marginal","RPL3"
"1588",2.78114447259121e-62,0.742206365813075,"ENSG00000148303",1.07316520231946e-161,"Multivariate","Marginal","RPL7A"
"1589",9.59602159037951e-58,0.742206365813075,"ENSG00000110700",2.81220247035214e-162,"Multivariate","Marginal","RPS13"
"1590",4.3071315913581e-53,0.742206365813075,"ENSG00000163682",5.29891005837664e-164,"Multivariate","Marginal","RPL9"
"1591",7.93771399799784e-57,0.742206365813075,"ENSG00000125691",6.17746279020559e-137,"Multivariate","Marginal","RPL23"
"1592",7.4820231925898e-42,0.742206365813075,"ENSG00000198786",4.84101107213866e-97,"Multivariate","Marginal","ND5"
"1593",8.86283667501446e-58,0.742206365813075,"ENSG00000161016",8.78388974039035e-163,"Multivariate","Marginal","RPL8"
"1594",8.16219162291693e-63,0.742206365813075,"ENSG00000089009",2.11184421242009e-154,"Multivariate","Marginal","RPL6"
"1595",5.65560858074073e-63,0.742206365813075,"ENSG00000171863",1.33707208440246e-156,"Multivariate","Marginal","RPS7"
"1596",3.81112475461226e-65,0.742206365813075,"ENSG00000136942",4.17924101653229e-165,"Multivariate","Marginal","RPL35"
"1597",2.31740389971842e-63,0.742206365813075,"ENSG00000182899",1.25286815524286e-153,"Multivariate","Marginal","RPL35A"
"1598",3.18203455716021e-54,0.742206365813075,"ENSG00000161970",6.62475132200503e-150,"Multivariate","Marginal","RPL26"
"1599",0.105242807726688,0.742206365813075,"ENSG00000197956",0.839325335072944,"Multivariate","Marginal","S100A6"
"1600",1.24678803637363e-51,0.742206365813075,"ENSG00000105193",2.96996037087704e-163,"Multivariate","Marginal","RPS16"
"1601",8.93380255326887e-67,0.742206365813075,"ENSG00000122406",2.22354405931119e-151,"Multivariate","Marginal","RPL5"
"1602",1.59306217716696e-62,0.742206365813075,"ENSG00000198034",1.26807934543529e-162,"Multivariate","Marginal","RPS4X"
"1603",7.04125482495172e-54,0.742206365813075,"ENSG00000174748",6.95143049499685e-155,"Multivariate","Marginal","RPL15"
"1604",6.60896391508514e-63,0.742206365813075,"ENSG00000063177",2.4645152809255e-162,"Multivariate","Marginal","RPL18"
"1605",9.04143001009452e-69,0.742206365813075,"ENSG00000172809",2.97647576599662e-151,"Multivariate","Marginal","RPL38"
"1606",5.44732335848865e-61,0.742206365813075,"ENSG00000162244",1.18558902592135e-158,"Multivariate","Marginal","RPL29"
"1607",1.56415455579143e-70,0.742206365813075,"ENSG00000198242",1.42594703197782e-158,"Multivariate","Marginal","RPL23A"
"1608",8.69476593922362e-62,0.742206365813075,"ENSG00000170889",2.08059648676668e-155,"Multivariate","Marginal","RPS9"
"1609",3.50259914733255e-66,0.742206365813075,"ENSG00000189403",1.52010842361668e-147,"Multivariate","Marginal","HMGB1"
"1610",7.43533019585032e-12,0.742206365813075,"ENSG00000196154",1.91881194599733e-27,"Multivariate","Marginal","S100A4"
"1611",2.8546597314897e-54,0.742206365813075,"ENSG00000070756",6.12734410028197e-114,"Multivariate","Marginal","PABPC1"
"1612",1.43536348787248e-56,0.742206365813075,"ENSG00000166598",7.77243711774073e-157,"Multivariate","Marginal","HSP90B1"
"1613",4.47594949830111e-42,0.742206365813075,"ENSG00000164047",3.52995601827047e-131,"Multivariate","Marginal","CAMP"
"1614",5.4664979793471e-09,0.742206365813075,"ENSG00000104918",2.18239616098588e-30,"Multivariate","Marginal","RETN"
"1615",1.71265523960469e-72,0.742206365813075,"ENSG00000179218",1.4483437485065e-157,"Multivariate","Marginal","CALR"
"1616",1.92022421180191e-28,0.742206365813075,"ENSG00000184009",1.76638423169744e-21,"Multivariate","Marginal","ACTG1"
"1617",8.55399938570568e-12,0.742206365813075,"ENSG00000164104",1.26873243401205e-15,"Multivariate","Marginal","HMGB2"
"1618",1.37776435670857e-44,0.742206365813075,"ENSG00000122566",3.35305008731159e-78,"Multivariate","Marginal","HNRNPA2B1"
"1619",2.75280366679271e-66,0.742206365813075,"ENSG00000168028",3.40360350717861e-167,"Multivariate","Marginal","RPSA"
"1620",1.40519504276583e-46,0.742206365813075,"ENSG00000188846",1.04448133595674e-152,"Multivariate","Marginal","RPL14"
"1621",1.81216817656451e-52,0.742206365813075,"ENSG00000123416",1.75128433273283e-152,"Multivariate","Marginal","TUBA1B"
"1622",9.76403165527863e-60,0.742206365813075,"ENSG00000221983",7.60895126222098e-144,"Multivariate","Marginal","UBA52"
"1623",1.9309557972514e-65,0.742206365813075,"ENSG00000147604",3.14153648507137e-156,"Multivariate","Marginal","RPL7"
"1624",1.46191127128627e-20,0.742206365813075,"ENSG00000115590",4.5306796874441e-58,"Multivariate","Marginal","IL1R2"
"1625",4.17057430396905e-19,0.742206365813075,"ENSG00000067082",5.69612026201504e-44,"Multivariate","Marginal","KLF6"
"1626",0.00392872642925801,0.742206365813075,"ENSG00000164821",9.44327585657184e-06,"Multivariate","Marginal","DEFA4"
"1627",3.78234564654701e-07,0.742206365813075,"ENSG00000135046",2.46628029191558e-07,"Multivariate","Marginal","ANXA1"
"1628",1.17019287466327e-47,0.742206365813075,"ENSG00000153187",2.23774056124666e-86,"Multivariate","Marginal","HNRNPU"
"1629",7.3765132822488e-39,0.742206365813075,"ENSG00000198830",6.46368320929824e-103,"Multivariate","Marginal","HMGN2"
"1630",9.5776513649861e-61,0.742206365813075,"ENSG00000118181",3.54098409852453e-153,"Multivariate","Marginal","RPS25"
"1631",4.45378147251031e-59,0.742206365813075,"ENSG00000198755",3.21077253224051e-166,"Multivariate","Marginal","RPL10A"
"1632",5.33719527613351e-70,0.742206365813075,"ENSG00000204628",4.15493579822373e-152,"Multivariate","Marginal","RACK1"
"1633",2.50144797977699e-49,0.742206365813075,"ENSG00000104904",1.09750091812029e-90,"Multivariate","Marginal","OAZ1"
"1634",1.26295190369915e-40,0.742206365813075,"ENSG00000100097",2.85713241841873e-94,"Multivariate","Marginal","LGALS1"
"1635",0.00202493599960455,0.742206365813075,"ENSG00000163563",7.92310400605744e-29,"Multivariate","Marginal","MNDA"
"1636",3.99528678090052e-57,0.742206365813075,"ENSG00000131469",6.22209491397544e-123,"Multivariate","Marginal","RPL27"
"1637",1.2978337870441e-60,0.742206365813075,"ENSG00000149806",2.42112039298291e-146,"Multivariate","Marginal","FAU"
"1638",1.64386376715336e-31,0.742206365813075,"ENSG00000130066",5.46591494817958e-63,"Multivariate","Marginal","SAT1"
"1639",3.01474088616481e-32,0.742206365813075,"ENSG00000108518",3.49099557309675e-38,"Multivariate","Marginal","PFN1"
"1640",2.5120076668185e-72,0.742206365813075,"ENSG00000074800",2.19350983000275e-153,"Multivariate","Marginal","ENO1"
"1641",3.61748213354199e-33,0.742206365813075,"ENSG00000148773",1.15150522248999e-91,"Multivariate","Marginal","MKI67"
"1642",3.223316738158e-73,0.742206365813075,"ENSG00000083845",4.3564971378258e-169,"Multivariate","Marginal","RPS5"
"1643",4.39460028740931e-49,0.742206365813075,"ENSG00000100448",6.37642490937781e-93,"Multivariate","Marginal","CTSG"
"1644",4.82479474074943e-60,0.742206365813075,"ENSG00000071082",6.67658022035863e-150,"Multivariate","Marginal","RPL31"
"1645",6.73014288713317e-27,0.742206365813075,"ENSG00000120129",7.37792177951386e-56,"Multivariate","Marginal","DUSP1"
"1646",1.60151384540245e-64,0.742206365813075,"ENSG00000114391",5.94919674302916e-151,"Multivariate","Marginal","RPL24"
"1647",5.99229684745017e-37,0.742206365813075,"ENSG00000172757",7.63711903497341e-56,"Multivariate","Marginal","CFL1"
"1648",1.27716799885336e-12,0.742206365813075,"ENSG00000138071",4.5962399254489e-12,"Multivariate","Marginal","ACTR2"
"1649",2.9650433834882e-36,0.742206365813075,"ENSG00000177606",8.08687042036507e-109,"Multivariate","Marginal","JUN"
"1650",3.58272164019425e-33,0.742206365813075,"ENSG00000109321",4.39841839169196e-100,"Multivariate","Marginal","AREG"
"1651",4.37500588957388e-27,0.742206365813075,"ENSG00000038427",1.84740615620185e-71,"Multivariate","Marginal","VCAN"
"1652",2.94356483006726e-43,0.742206365813075,"ENSG00000044574",1.60648129496968e-129,"Multivariate","Marginal","HSPA5"
"1653",6.84145593545654e-61,0.742206365813075,"ENSG00000174444",8.28720123542614e-162,"Multivariate","Marginal","RPL4"
"1654",2.28695729949424e-20,0.742206365813075,"ENSG00000234745",8.91102577101796e-36,"Multivariate","Marginal","HLA-B"
"1655",2.56211241049105e-12,0.742206365813075,"ENSG00000185201",9.13654380470357e-53,"Multivariate","Marginal","IFITM2"
"1656",9.74155236910131e-42,0.742206365813075,"ENSG00000096060",2.5480568125787e-98,"Multivariate","Marginal","FKBP5"
"1657",5.15480834586912e-71,0.742206365813075,"ENSG00000196262",8.3254515847362e-162,"Multivariate","Marginal","PPIA"
"1658",8.67959804858018e-63,0.742206365813075,"ENSG00000065978",7.22685566931569e-157,"Multivariate","Marginal","YBX1"
"1659",1.58392650332263e-58,0.742206365813075,"ENSG00000196230",2.33100510829081e-137,"Multivariate","Marginal","TUBB"
"1660",3.64582624683816e-16,0.742206365813075,"ENSG00000169429",4.10916219673496e-37,"Multivariate","Marginal","CXCL8"
"1661",1.04261370471165e-42,0.742206365813075,"ENSG00000131747",1.85469117672996e-88,"Multivariate","Marginal","TOP2A"
"1662",1.27641810747677e-14,0.742206365813075,"ENSG00000136167",4.61278089921481e-06,"Multivariate","Marginal","LCP1"
"1663",2.40446438790051e-64,0.742206365813075,"ENSG00000169385",8.43589136853058e-129,"Multivariate","Marginal","RNASE2"
"1664",1.32326392618594e-60,0.742206365813075,"ENSG00000140264",1.03299787562913e-138,"Multivariate","Marginal","SERF2"
"1665",2.71102409955243e-64,0.742206365813075,"ENSG00000096384",1.16000476407486e-164,"Multivariate","Marginal","HSP90AB1"
"1666",7.33031606630983e-76,0.742206365813075,"ENSG00000114942",1.72298601271784e-164,"Multivariate","Marginal","EEF1B2"
"1667",2.42669936634368e-35,0.742206365813075,"ENSG00000021355",1.06860384244268e-42,"Multivariate","Marginal","SERPINB1"
"1668",1.52110318361551e-26,0.742206365813075,"ENSG00000143549",1.56873146878464e-44,"Multivariate","Marginal","TPM3"
"1669",5.2150287010034e-48,0.742206365813075,"ENSG00000152518",1.07440797293285e-137,"Multivariate","Marginal","ZFP36L2"
"1670",2.43130460729871e-72,0.742206365813075,"ENSG00000196531",4.18381704132562e-142,"Multivariate","Marginal","NACA"
"1671",6.11547334362867e-51,0.742206365813075,"ENSG00000175061",1.11048736631877e-120,"Multivariate","Marginal","SNHG29"
"1672",2.92416852513233e-118,0.742206365813075,"ENSG00000008438",3.42397999279632e-163,"Multivariate","Marginal","PGLYRP1"
"1673",8.53211114214708e-17,0.742206365813075,"ENSG00000163041",5.0225521059701e-13,"Multivariate","Marginal","H3-3A"
"1674",3.84069902012288e-37,0.742206365813075,"ENSG00000164032",2.94724898843373e-144,"Multivariate","Marginal","H2AZ1"
"1675",2.26029355776451e-38,0.742206365813075,"ENSG00000125740",4.5171485365238e-71,"Multivariate","Marginal","FOSB"
"1676",4.36893477899438e-59,0.742206365813075,"ENSG00000124172",6.69712039981629e-92,"Multivariate","Marginal","ATP5F1E"
"1677",1.04892043839977e-33,0.742206365813075,"ENSG00000167996",3.34286287033666e-77,"Multivariate","Marginal","FTH1"
"1678",0.000689815703769593,0.742206365813075,"ENSG00000092841",0.701728361149517,"Multivariate","Marginal","MYL6"
"1679",3.83211460563492e-57,0.742206365813075,"ENSG00000135486",4.90884181380861e-166,"Multivariate","Marginal","HNRNPA1"
"1680",5.34786562678491e-62,0.742206365813075,"ENSG00000116251",3.95950804370146e-154,"Multivariate","Marginal","RPL22"
"1681",9.73470278562074e-50,0.742206365813075,"ENSG00000206503",2.03409057042458e-52,"Multivariate","Marginal","HLA-A"
"1682",7.25851585102927e-42,0.742206365813075,"ENSG00000051523",6.71533608661204e-59,"Multivariate","Marginal","CYBA"
"1683",4.20363740676152e-23,0.742206365813075,"ENSG00000267519",1.06887055430289e-58,"Multivariate","Marginal",NA
"1684",1.79094066820384e-51,0.742206365813075,"ENSG00000124795",5.18789150030716e-156,"Multivariate","Marginal","DEK"
"1685",1.64717956070783e-24,0.742206365813075,"ENSG00000187837",4.17161079668474e-56,"Multivariate","Marginal","H1-2"
"1686",2.52047474077473e-61,0.742206365813075,"ENSG00000181163",3.3770353786496e-139,"Multivariate","Marginal","NPM1"
"1687",5.74730444898459e-51,0.742206365813075,"ENSG00000233276",3.99217085063114e-173,"Multivariate","Marginal","GPX1"
"1688",3.6353338512908e-45,0.742206365813075,"ENSG00000115053",6.07963870614385e-153,"Multivariate","Marginal","NCL"
"1689",6.49791219858958e-40,0.742206365813075,"ENSG00000149516",7.23840797160637e-80,"Multivariate","Marginal","MS4A3"
"1690",2.04698904003127e-55,0.742206365813075,"ENSG00000084207",4.62077471040198e-169,"Multivariate","Marginal","GSTP1"
"1691",3.07925765837454e-31,0.742206365813075,"ENSG00000115271",3.5255119677058e-106,"Multivariate","Marginal","GCA"
"1692",1.28767802369894e-33,0.742206365813075,"ENSG00000117724",8.05363242129849e-90,"Multivariate","Marginal","CENPF"
"1693",2.56644426483452e-65,0.742206365813075,"ENSG00000204287",8.44984977781753e-143,"Multivariate","Marginal","HLA-DRA"
"1694",4.00291730585361e-20,0.742206365813075,"ENSG00000100906",3.82219965324873e-39,"Multivariate","Marginal","NFKBIA"
"1695",1.54210535994493e-54,0.742206365813075,"ENSG00000187109",3.87794898901163e-149,"Multivariate","Marginal","NAP1L1"
"1696",7.02831850920553e-09,0.742206365813075,"ENSG00000188536",2.4044829399134e-08,"Multivariate","Marginal","HBA2"
"1697",1.33695202482227e-60,0.742206365813075,"ENSG00000124614",1.19594564036366e-132,"Multivariate","Marginal","RPS10"
"1698",2.04136124248616e-46,0.742206365813075,"ENSG00000132475",2.96828169556827e-63,"Multivariate","Marginal","H3-3B"
"1699",1.49531003222886e-43,0.742206365813075,"ENSG00000212907",1.90755069181969e-78,"Multivariate","Marginal","ND4L"
"1700",3.33590196864551e-53,0.742206365813075,"ENSG00000119335",1.12012112483794e-156,"Multivariate","Marginal","SET"
"1701",7.86782586676235e-22,0.742206365813075,"ENSG00000108654",3.58692115231887e-22,"Multivariate","Marginal","DDX5"
"1702",4.63268040757145e-59,0.742206365813075,"ENSG00000109971",1.11898701791089e-130,"Multivariate","Marginal","HSPA8"
"1703",1.15903549680678e-14,0.742206365813075,"ENSG00000144802",1.19924809323653e-19,"Multivariate","Marginal","NFKBIZ"
"1704",1.99785018397688e-10,0.742206365813075,"ENSG00000291237",6.44982132029518e-09,"Multivariate","Marginal",NA
"1705",1.89313798406942e-102,0.742206365813075,"ENSG00000096006",1.19177376049164e-142,"Multivariate","Marginal","CRISP3"
"1706",1.71146074047798e-121,0.742206365813075,"ENSG00000272398",7.94403756801938e-168,"Multivariate","Marginal","CD24"
"1707",0.936166902064654,0.742206365813075,"ENSG00000105835",0.00377898355877918,"Multivariate","Marginal","NAMPT"
"1708",4.80009882832265e-20,0.742206365813075,"ENSG00000163466",1.85450133466681e-26,"Multivariate","Marginal","ARPC2"
"1709",8.92175571519342e-59,0.742206365813075,"ENSG00000107581",5.75618586547206e-131,"Multivariate","Marginal","EIF3A"
"1710",2.9790855874624e-12,0.742206365813075,"ENSG00000100300",0.000163573799664172,"Multivariate","Marginal","TSPO"
"1711",3.83672331413826e-41,0.742206365813075,"ENSG00000127022",2.4940627918533e-119,"Multivariate","Marginal","CANX"
"1712",2.11339846398414e-35,0.742206365813075,"ENSG00000173812",1.50562745190808e-44,"Multivariate","Marginal","EIF1"
"1713",3.92264866695898e-16,0.742206365813075,"ENSG00000160888",3.94256455059103e-25,"Multivariate","Marginal","IER2"
"1714",3.21477711176265e-57,0.742206365813075,"ENSG00000131143",1.16697877883923e-142,"Multivariate","Marginal","COX4I1"
"1715",3.4858823021303e-26,0.742206365813075,"ENSG00000142669",7.60779137862357e-41,"Multivariate","Marginal","SH3BGRL3"
"1716",1.79307260776636e-50,0.742206365813075,"ENSG00000113648",1.28788663770529e-111,"Multivariate","Marginal","MACROH2A1"
"1717",1.20425786611091e-46,0.742206365813075,"ENSG00000163993",7.91868495954182e-152,"Multivariate","Marginal","S100P"
"1718",3.89455870545466e-50,0.742206365813075,"ENSG00000136938",4.36759661952201e-126,"Multivariate","Marginal","ANP32B"
"1719",3.33337786843735e-22,0.742206365813075,"ENSG00000111348",9.64127041085358e-31,"Multivariate","Marginal","ARHGDIB"
"1720",8.53524602397534e-36,0.742206365813075,"ENSG00000132965",7.33125500454006e-123,"Multivariate","Marginal","ALOX5AP"
"1721",2.8982974712682e-49,0.742206365813075,"ENSG00000169554",5.33226414610462e-131,"Multivariate","Marginal","ZEB2"
"1722",5.57677491893156e-61,0.742206365813075,"ENSG00000070081",1.29877289766369e-120,"Multivariate","Marginal","NUCB2"
"1723",1.7707681736914e-58,0.742206365813075,"ENSG00000142864",2.40381218878695e-129,"Multivariate","Marginal","SERBP1"
"1724",2.05216673994895e-65,0.742206365813075,"ENSG00000203875",1.05436905386046e-153,"Multivariate","Marginal","SNHG5"
"1725",0.035797443858294,0.742206365813075,"ENSG00000081237",9.70267358403988e-12,"Multivariate","Marginal","PTPRC"
"1726",0.00857130147797323,0.742206365813075,"ENSG00000163191",0.161665176447206,"Multivariate","Marginal","S100A11"
"1727",1.33866675923665e-50,0.742206365813075,"ENSG00000167658",7.65182006895188e-144,"Multivariate","Marginal","EEF2"
"1728",9.61037450898145e-57,0.742206365813075,"ENSG00000069275",9.37539732747567e-160,"Multivariate","Marginal","NUCKS1"
"1729",1.15288396482445e-23,0.742206365813075,"ENSG00000165168",3.31649273940051e-74,"Multivariate","Marginal","CYBB"
"1730",5.11197971064201e-76,0.742206365813075,"ENSG00000182774",2.65891724536286e-156,"Multivariate","Marginal","RPS17"
"1731",1.17256378049431e-49,0.742206365813075,"ENSG00000147649",1.85395600991073e-98,"Multivariate","Marginal","MTDH"
"1732",5.17396184071415e-29,0.742206365813075,"ENSG00000168298",8.18873371156765e-84,"Multivariate","Marginal","H1-4"
"1733",6.14237106966723e-13,0.742206365813075,"ENSG00000143384",3.51537391436443e-18,"Multivariate","Marginal","MCL1"
"1734",3.97171174123902e-35,0.742206365813075,"ENSG00000145287",2.47527755507984e-82,"Multivariate","Marginal","PLAC8"
"1735",7.24910573471212e-06,0.742206365813075,"ENSG00000140575",0.00278711130721926,"Multivariate","Marginal","IQGAP1"
"1736",1.32129695281664e-49,0.742206365813075,"ENSG00000101439",9.06062793614508e-123,"Multivariate","Marginal","CST3"
"1737",0.0137501482409124,0.742206365813075,"ENSG00000163131",1.24969242472001e-12,"Multivariate","Marginal","CTSS"
"1738",8.92719227989259e-56,0.742206365813075,"ENSG00000067225",2.55375093883374e-97,"Multivariate","Marginal","PKM"
"1739",5.53786219630158e-20,0.742206365813075,"ENSG00000143933",1.60326398205272e-23,"Multivariate","Marginal","CALM2"
"1740",1.91873979483016e-38,0.742206365813075,"ENSG00000152601",1.40919241931321e-61,"Multivariate","Marginal","MBNL1"
"1741",6.96696933237688e-49,0.742206365813075,"ENSG00000204936",3.45375430427601e-127,"Multivariate","Marginal","CD177"
"1742",1.13562527883856e-08,0.742206365813075,"ENSG00000059804",3.28229559839539e-34,"Multivariate","Marginal","SLC2A3"
"1743",3.02341320502276e-44,0.742206365813075,"ENSG00000184897",3.96949601019336e-108,"Multivariate","Marginal","H1-10"
"1744",1.91543625306013e-31,0.742206365813075,"ENSG00000150991",7.54272827250738e-58,"Multivariate","Marginal","UBC"
"1745",1.65339836694752e-28,0.742206365813075,"ENSG00000166913",1.19708073508626e-44,"Multivariate","Marginal","YWHAB"
"1746",1.4462683435036e-35,0.742206365813075,"ENSG00000085265",9.11488357262664e-85,"Multivariate","Marginal","FCN1"
"1747",4.63726035591402e-61,0.742206365813075,"ENSG00000124942",1.89040768412085e-148,"Multivariate","Marginal","AHNAK"
"1748",2.3870344884365e-06,0.742206365813075,"ENSG00000198668",0.0431725659701925,"Multivariate","Marginal","CALM1"
"1749",0.295910860738123,0.742206365813075,"ENSG00000131236",9.37320311060274e-06,"Multivariate","Marginal","CAP1"
"1750",7.6628666237584e-07,0.742206365813075,"ENSG00000163660",0.00126647379805503,"Multivariate","Marginal","CCNL1"
"1751",3.98300199733358e-13,0.742206365813075,"ENSG00000127528",3.72457845711511e-27,"Multivariate","Marginal","KLF2"
"1752",0.0793748552435873,0.742206365813075,"ENSG00000162704",0.000446328280649351,"Multivariate","Marginal","ARPC5"
"1753",8.95794961987512e-59,0.742206365813075,"ENSG00000092199",2.65323898047873e-119,"Multivariate","Marginal","HNRNPC"
"1754",3.60868185669646e-22,0.742206365813075,"ENSG00000066279",3.60486302244638e-55,"Multivariate","Marginal","ASPM"
"1755",0.00364733852157215,0.742206365813075,"ENSG00000204389",4.2217334954275e-08,"Multivariate","Marginal","HSPA1A"
"1756",7.08348760254809e-57,0.742206365813075,"ENSG00000197728",5.20256452211766e-138,"Multivariate","Marginal","RPS26"
"1757",3.51328427085734e-46,0.742206365813075,"ENSG00000087460",7.24396513300704e-110,"Multivariate","Marginal","GNAS"
"1758",1.70934869745284e-69,0.742206365813075,"ENSG00000117632",6.81680727127696e-166,"Multivariate","Marginal","STMN1"
"1759",1.15448973119271e-65,0.742206365813075,"ENSG00000144381",1.084205735546e-143,"Multivariate","Marginal","HSPD1"
"1760",2.3748006751608e-37,0.742206365813075,"ENSG00000197747",7.6764977490705e-101,"Multivariate","Marginal","S100A10"
"1761",7.97362461120252e-64,0.742206365813075,"ENSG00000166794",2.41066806167467e-153,"Multivariate","Marginal","PPIB"
"1762",4.14659554732465e-27,0.742206365813075,"ENSG00000136527",2.56246082261221e-48,"Multivariate","Marginal","TRA2B"
"1763",4.06914048741663e-21,0.742206365813075,"ENSG00000163931",1.10112842230907e-20,"Multivariate","Marginal","TKT"
"1764",1.07050387860584e-60,0.742206365813075,"ENSG00000135390",6.41274834045935e-158,"Multivariate","Marginal","ATP5MC2"
"1765",4.83821380619219e-31,0.742206365813075,"ENSG00000130522",4.36616275953567e-54,"Multivariate","Marginal","JUND"
"1766",4.78794662827505e-53,0.742206365813075,"ENSG00000170144",3.09866275637538e-121,"Multivariate","Marginal","HNRNPA3"
"1767",5.40944282808787e-28,0.742206365813075,"ENSG00000121316",1.26031337306353e-78,"Multivariate","Marginal","PLBD1"
"1768",9.01779961019158e-28,0.742206365813075,"ENSG00000077984",6.62638633963602e-52,"Multivariate","Marginal","CST7"
"1769",1.74511706375632e-24,0.742206365813075,"ENSG00000124831",1.16497386886623e-36,"Multivariate","Marginal","LRRFIP1"
"1770",8.20191082651632e-68,0.742206365813075,"ENSG00000118640",7.29783202169451e-165,"Multivariate","Marginal","VAMP8"
"1771",2.38712019099509e-31,0.742206365813075,"ENSG00000157514",6.49658778397826e-56,"Multivariate","Marginal","TSC22D3"
"1772",1.49258993594149e-36,0.742206365813075,"ENSG00000221869",1.77044164542746e-71,"Multivariate","Marginal","CEBPD"
"1773",4.75030938808767e-31,0.742206365813075,"ENSG00000179869",5.19252493185092e-90,"Multivariate","Marginal","ABCA13"
"1774",1.31633250058218e-63,0.742206365813075,"ENSG00000205581",1.52867921516829e-118,"Multivariate","Marginal","HMGN1"
"1775",1.00573472088964e-36,0.742206365813075,"ENSG00000165119",3.89915660645227e-72,"Multivariate","Marginal","HNRNPK"
"1776",1.76941038944996e-15,0.742206365813075,"ENSG00000121966",1.08745160153841e-20,"Multivariate","Marginal","CXCR4"
"1777",1.23179927526814e-48,0.742206365813075,"ENSG00000110077",2.63601046976179e-115,"Multivariate","Marginal","MS4A6A"
"1778",7.53292355957473e-29,0.742206365813075,"ENSG00000124575",2.36312123114801e-77,"Multivariate","Marginal","H1-3"
"1779",2.11467691290414e-60,0.742206365813075,"ENSG00000131018",1.13593118785867e-156,"Multivariate","Marginal","SYNE1"
"1780",3.25289646700131e-68,0.742206365813075,"ENSG00000111669",1.1196185037377e-137,"Multivariate","Marginal","TPI1"
"1781",4.13685843848471e-43,0.742206365813075,"ENSG00000159339",8.47960218024466e-137,"Multivariate","Marginal","PADI4"
"1782",2.63094883523617e-57,0.742206365813075,"ENSG00000112081",3.25371118430547e-125,"Multivariate","Marginal","SRSF3"
"1783",1.30212390433963e-12,0.742206365813075,"ENSG00000120738",2.01828230044027e-25,"Multivariate","Marginal","EGR1"
"1784",2.88407231550985e-23,0.742206365813075,"ENSG00000114353",1.48054240987147e-31,"Multivariate","Marginal","GNAI2"
"1785",3.08507970980034e-48,0.742206365813075,"ENSG00000135821",5.8570233726094e-85,"Multivariate","Marginal","GLUL"
"1786",5.99772118192008e-83,0.742206365813075,"ENSG00000240972",6.02396015169617e-165,"Multivariate","Marginal","MIF"
"1787",1.62779954202024e-46,0.742206365813075,"ENSG00000101347",8.70919388995338e-148,"Multivariate","Marginal","SAMHD1"
"1788",6.92625922250391e-63,0.742206365813075,"ENSG00000105472",5.47030216759743e-160,"Multivariate","Marginal","CLEC11A"
"1789",4.33210100125679e-60,0.742206365813075,"ENSG00000106153",2.42529164796233e-130,"Multivariate","Marginal","CHCHD2"
"1790",3.65539950224488e-42,0.742206365813075,"ENSG00000067560",7.60520864899717e-67,"Multivariate","Marginal","RHOA"
"1791",1.53573836658355e-58,0.742206365813075,"ENSG00000127184",6.44110482468237e-125,"Multivariate","Marginal","COX7C"
"1792",3.26666904887109e-05,0.742206365813075,"ENSG00000171223",0.126572539432097,"Multivariate","Marginal","JUNB"
"1793",3.21268968608243e-48,0.742206365813075,"ENSG00000124469",1.07317190914357e-138,"Multivariate","Marginal","CEACAM8"
"1794",5.38631949661426e-13,0.742206365813075,"ENSG00000030582",1.04930534535888e-07,"Multivariate","Marginal","GRN"
"1795",1.17820939307004e-22,0.742206365813075,"ENSG00000184357",7.44697659866934e-66,"Multivariate","Marginal","H1-5"
"1796",0.000346325575936094,0.742206365813075,"ENSG00000206172",1.16271228432762e-06,"Multivariate","Marginal","HBA1"
"1797",3.8768526333772e-37,0.742206365813075,"ENSG00000121691",2.45284179638779e-54,"Multivariate","Marginal","CAT"
"1798",2.2844139224595e-59,0.742206365813075,"ENSG00000185624",1.03970396299668e-139,"Multivariate","Marginal","P4HB"
"1799",2.46994833919814e-63,0.742206365813075,"ENSG00000167004",1.49121281189984e-145,"Multivariate","Marginal","PDIA3"
